,BVP_1
21995,-18.76
21996,-26.61
21997,-33.84
21998,-39.98
21999,-45.02
22000,-49.52
22001,-54.43
22002,-60.73
22003,-68.98
22004,-78.9
22005,-89.22
22006,-97.84
22007,-102.32
22008,-100.5
22009,-91.22
22010,-74.75
22011,-52.76
22012,-27.84
22013,-2.8
22014,20.04
22015,39.19
22016,53.96
22017,64.18
22018,70
22019,71.73
22020,70
22021,65.93
22022,60.95
22023,56.55
22024,53.73
22025,52.67
22026,52.69
22027,52.71
22028,51.73
22029,49.29
22030,45.57
22031,41.17
22032,36.63
22033,32.16
22034,27.53
22035,22.28
22036,16.04
22037,8.78
22038,0.86
22039,-7.15
22040,-14.72
22041,-21.63
22042,-27.97
22043,-34.11
22044,-40.46
22045,-47.39
22046,-55.11
22047,-63.71
22048,-73.14
22049,-83.04
22050,-92.56
22051,-100.15
22052,-103.76
22053,-101.26
22054,-91.24
22055,-73.69
22056,-50.29
22057,-24
22058,1.81
22059,24.37
22060,42.17
22061,55
22062,63.44
22063,68.28
22064,70.09
22065,69.27
22066,66.34
22067,62.14
22068,57.85
22069,54.62
22070,53.09
22071,53.14
22072,53.85
22073,53.98
22074,52.48
22075,48.93
22076,43.69
22077,37.63
22078,31.7
22079,26.38
22080,21.5
22081,16.38
22082,10.21
22083,2.55
22084,-6.37
22085,-15.7
22086,-24.4
22087,-31.67
22088,-37.43
22089,-42.27
22090,-47.26
22091,-53.45
22092,-61.42
22093,-71.13
22094,-81.88
22095,-92.45
22096,-101.17
22097,-106.14
22098,-105.45
22099,-97.64
22100,-82.26
22101,-60.22
22102,-33.79
22103,-6.13
22104,19.57
22105,40.89
22106,56.61
22107,66.72
22108,72.04
22109,73.69
22110,72.77
22111,70.25
22112,66.94
22113,63.61
22114,60.87
22115,59.08
22116,58.25
22117,58.07
22118,57.96
22119,57.27
22120,55.49
22121,52.36
22122,47.97
22123,42.68
22124,36.96
22125,31.27
22126,25.79
22127,20.38
22128,14.64
22129,8.12
22130,0.61
22131,-7.69
22132,-16.16
22133,-23.99
22134,-30.63
22135,-36.05
22136,-40.87
22137,-46.14
22138,-52.87
22139,-61.61
22140,-72.08
22141,-83.09
22142,-92.72
22143,-98.77
22144,-99.21
22145,-92.8
22146,-79.47
22147,-60.37
22148,-37.68
22149,-13.99
22150,8.25
22151,27.26
22152,42.06
22153,52.36
22154,58.31
22155,60.38
22156,59.27
22157,56.04
22158,51.94
22159,48.28
22160,45.98
22161,45.37
22162,46.03
22163,47.1
22164,47.57
22165,46.72
22166,44.34
22167,40.71
22168,36.35
22169,31.73
22170,27.09
22171,22.33
22172,17.19
22173,11.46
22174,5.11
22175,-1.71
22176,-8.72
22177,-15.68
22178,-22.45
22179,-29.02
22180,-35.38
22181,-41.59
22182,-47.78
22183,-54.23
22184,-61.33
22185,-69.41
22186,-78.38
22187,-87.47
22188,-95.05
22189,-98.96
22190,-97.01
22191,-87.92
22192,-71.79
22193,-50.36
22194,-26.46
22195,-3.19
22196,16.99
22197,32.77
22198,43.93
22199,50.97
22200,54.53
22201,55.17
22202,53.42
22203,50.05
22204,46.12
22205,42.81
22206,41.02
22207,40.92
22208,41.93
22209,42.96
22210,42.99
22211,41.47
22212,38.51
22213,34.69
22214,30.63
22215,26.62
22216,22.49
22217,17.7
22218,11.71
22219,4.35
22220,-4.01
22221,-12.55
22222,-20.35
22223,-26.85
22224,-32.15
22225,-36.92
22226,-42.18
22227,-48.8
22228,-57.14
22229,-66.84
22230,-76.85
22231,-85.6
22232,-91.21
22233,-91.88
22234,-86.24
22235,-73.82
22236,-55.27
22237,-32.42
22238,-7.83
22239,15.76
22240,36.1
22241,51.78
22242,62.34
22243,68.07
22244,69.75
22245,68.41
22246,65.21
22247,61.21
22248,57.31
22249,54.09
22250,51.68
22251,49.89
22252,48.32
22253,46.56
22254,44.35
22255,41.56
22256,38.18
22257,34.26
22258,29.85
22259,24.95
22260,19.51
22261,13.47
22262,6.81
22263,-0.38
22264,-7.86
22265,-15.31
22266,-22.4
22267,-28.99
22268,-35.15
22269,-41.25
22270,-47.78
22271,-55.24
22272,-63.89
22273,-73.52
22274,-83.2
22275,-91.29
22276,-95.56
22277,-93.85
22278,-84.79
22279,-68.4
22280,-46.4
22281,-21.67
22282,2.56
22283,23.74
22284,40.51
22285,52.77
22286,61.1
22287,66.2
22288,68.47
22289,68.09
22290,65.43
22291,61.26
22292,56.8
22293,53.36
22294,51.73
22295,51.85
22296,52.75
22297,53.07
22298,51.62
22299,47.93
22300,42.43
22301,36.16
22302,30.18
22303,25.08
22304,20.73
22305,16.41
22306,11.26
22307,4.77
22308,-2.97
22309,-11.33
22310,-19.42
22311,-26.6
22312,-32.73
22313,-38.17
22314,-43.66
22315,-49.93
22316,-57.43
22317,-66.19
22318,-75.85
22319,-85.73
22320,-94.82
22321,-101.87
22322,-105.28
22323,-103.43
22324,-95.01
22325,-79.66
22326,-58.32
22327,-33.22
22328,-7.37
22329,16.31
22330,35.76
22331,50.21
22332,59.99
22333,66.06
22334,69.38
22335,70.59
22336,70.01
22337,67.95
22338,64.93
22339,61.75
22340,59.27
22341,58.01
22342,57.94
22343,58.41
22344,58.43
22345,57.09
22346,53.94
22347,49.16
22348,43.4
22349,37.52
22350,32.08
22351,27.17
22352,22.4
22353,17.12
22354,10.84
22355,3.51
22356,-4.46
22357,-12.37
22358,-19.56
22359,-25.69
22360,-30.89
22361,-35.63
22362,-40.49
22363,-45.98
22364,-52.39
22365,-59.76
22366,-67.96
22367,-76.63
22368,-85.16
22369,-92.51
22370,-97.22
22371,-97.58
22372,-92.05
22373,-79.88
22374,-61.5
22375,-38.78
22376,-14.52
22377,8.23
22378,27.03
22379,40.63
22380,49.09
22381,53.41
22382,54.85
22383,54.5
22384,53.04
22385,50.86
22386,48.32
22387,45.92
22388,44.27
22389,43.78
22390,44.46
22391,45.77
22392,46.81
22393,46.6
22394,44.51
22395,40.59
22396,35.5
22397,30.16
22398,25.33
22399,21.2
22400,17.31
22401,12.92
22402,7.38
22403,0.54
22404,-7.15
22405,-14.9
22406,-21.97
22407,-28
22408,-33.16
22409,-37.97
22410,-43.06
22411,-48.9
22412,-55.68
22413,-63.26
22414,-71.31
22415,-79.3
22416,-86.48
22417,-91.8
22418,-93.89
22419,-91.32
22420,-82.98
22421,-68.65
22422,-49.28
22423,-26.97
22424,-4.44
22425,15.73
22426,31.81
22427,43.16
22428,50.15
22429,53.73
22430,54.91
22431,54.53
22432,53.23
22433,51.5
22434,49.82
22435,48.55
22436,47.92
22437,47.85
22438,48
22439,47.87
22440,46.97
22441,44.98
22442,41.83
22443,37.78
22444,33.24
22445,28.62
22446,24.12
22447,19.64
22448,14.79
22449,9.12
22450,2.4
22451,-5.19
22452,-13.04
22453,-20.37
22454,-26.61
22455,-31.72
22456,-36.29
22457,-41.34
22458,-47.83
22459,-56.18
22460,-65.98
22461,-75.97
22462,-84.41
22463,-89.43
22464,-89.54
22465,-83.9
22466,-72.53
22467,-56.31
22468,-36.8
22469,-15.94
22470,4.32
22471,22.32
22472,36.95
22473,47.64
22474,54.33
22475,57.34
22476,57.32
22477,55.22
22478,52.16
22479,49.26
22480,47.32
22481,46.68
22482,47.11
22483,47.99
22484,48.63
22485,48.52
22486,47.44
22487,45.38
22488,42.4
22489,38.57
22490,33.92
22491,28.56
22492,22.71
22493,16.69
22494,10.76
22495,5.03
22496,-0.68
22497,-6.7
22498,-13.23
22499,-20.26
22500,-27.42
22501,-34.21
22502,-40.26
22503,-45.68
22504,-51
22505,-57.05
22506,-64.45
22507,-73.23
22508,-82.58
22509,-90.9
22510,-96.2
22511,-96.6
22512,-90.85
22513,-78.73
22514,-61.16
22515,-40.04
22516,-17.69
22517,3.65
22518,22.3
22519,37.33
22520,48.5
22521,55.97
22522,60.11
22523,61.38
22524,60.48
22525,58.32
22526,55.95
22527,54.35
22528,54.04
22529,54.92
22530,56.35
22531,57.44
22532,57.44
22533,56.05
22534,53.39
22535,49.9
22536,46.01
22537,41.95
22538,37.73
22539,33.2
22540,28.26
22541,22.92
22542,17.38
22543,11.89
22544,6.6
22545,1.51
22546,-3.52
22547,-8.67
22548,-14.07
22549,-19.66
22550,-25.33
22551,-31.05
22552,-36.94
22553,-43.31
22554,-50.48
22555,-58.57
22556,-67.14
22557,-75.19
22558,-81.24
22559,-83.67
22560,-81.27
22561,-73.57
22562,-60.99
22563,-44.78
22564,-26.59
22565,-8.15
22566,9.09
22567,24.04
22568,36.02
22569,44.63
22570,49.78
22571,51.73
22572,51.1
22573,48.82
22574,46.03
22575,43.7
22576,42.49
22577,42.51
22578,43.4
22579,44.54
22580,45.25
22581,45.1
22582,43.96
22583,41.96
22584,39.34
22585,36.29
22586,32.86
22587,28.93
22588,24.41
22589,19.3
22590,13.77
22591,8.11
22592,2.58
22593,-2.7
22594,-7.82
22595,-12.96
22596,-18.26
22597,-23.71
22598,-29.12
22599,-34.35
22600,-39.41
22601,-44.65
22602,-50.58
22603,-57.62
22604,-65.72
22605,-74.15
22606,-81.54
22607,-86.22
22608,-86.73
22609,-82.23
22610,-72.77
22611,-59.22
22612,-42.96
22613,-25.55
22614,-8.38
22615,7.41
22616,21
22617,31.74
22618,39.24
22619,43.34
22620,44.34
22621,43
22622,40.49
22623,38.07
22624,36.67
22625,36.61
22626,37.55
22627,38.74
22628,39.45
22629,39.27
22630,38.2
22631,36.52
22632,34.49
22633,32.16
22634,29.36
22635,25.83
22636,21.45
22637,16.31
22638,10.7
22639,4.95
22640,-0.74
22641,-6.32
22642,-11.91
22643,-17.62
22644,-23.5
22645,-29.45
22646,-35.32
22647,-41.07
22648,-46.89
22649,-53.14
22650,-60.14
22651,-67.89
22652,-75.85
22653,-82.85
22654,-87.38
22655,-87.99
22656,-83.8
22657,-74.75
22658,-61.68
22659,-46.04
22660,-29.42
22661,-13.2
22662,1.66
22663,14.65
22664,25.46
22665,33.86
22666,39.65
22667,42.78
22668,43.57
22669,42.78
22670,41.51
22671,40.82
22672,41.32
22673,42.99
22674,45.2
22675,47.01
22676,47.67
22677,46.83
22678,44.67
22679,41.68
22680,38.38
22681,35.04
22682,31.56
22683,27.69
22684,23.14
22685,17.83
22686,11.99
22687,5.95
22688,0.07
22689,-5.48
22690,-10.76
22691,-15.98
22692,-21.34
22693,-26.93
22694,-32.73
22695,-38.74
22696,-45.09
22697,-52
22698,-59.68
22699,-68.03
22700,-76.43
22701,-83.65
22702,-88.08
22703,-88.19
22704,-82.95
22705,-72.26
22706,-57.01
22707,-38.87
22708,-19.85
22709,-1.74
22710,14.17
22711,27.28
22712,37.48
22713,44.88
22714,49.66
22715,52.01
22716,52.29
22717,51.18
22718,49.62
22719,48.57
22720,48.67
22721,49.96
22722,51.92
22723,53.74
22724,54.66
22725,54.33
22726,52.81
22727,50.44
22728,47.54
22729,44.28
22730,40.59
22731,36.3
22732,31.34
22733,25.78
22734,19.93
22735,14.12
22736,8.61
22737,3.38
22738,-1.79
22739,-7.25
22740,-13.23
22741,-19.69
22742,-26.3
22743,-32.6
22744,-38.33
22745,-43.58
22746,-48.88
22747,-54.9
22748,-62.01
22749,-69.97
22750,-77.77
22751,-83.91
22752,-86.81
22753,-85.33
22754,-79.08
22755,-68.39
22756,-54.23
22757,-37.83
22758,-20.5
22759,-3.48
22760,12.16
22761,25.55
22762,36.02
22763,43.25
22764,47.3
22765,48.69
22766,48.3
22767,47.2
22768,46.4
22769,46.46
22770,47.47
22771,49.01
22772,50.43
22773,51.23
22774,51.17
22775,50.36
22776,49.06
22777,47.39
22778,45.3
22779,42.54
22780,38.93
22781,34.51
22782,29.58
22783,24.6
22784,19.93
22785,15.58
22786,11.33
22787,6.76
22788,1.64
22789,-4.02
22790,-9.88
22791,-15.52
22792,-20.65
22793,-25.27
22794,-29.65
22795,-34.24
22796,-39.44
22797,-45.46
22798,-52.21
22799,-59.35
22800,-66.31
22801,-72.43
22802,-77
22803,-79.4
22804,-79.1
22805,-75.68
22806,-68.9
22807,-58.76
22808,-45.6
22809,-30.24
22810,-13.95
22811,1.72
22812,15.34
22813,25.93
22814,33.24
22815,37.62
22816,39.86
22817,40.76
22818,40.89
22819,40.61
22820,40.1
22821,39.58
22822,39.32
22823,39.6
22824,40.49
22825,41.75
22826,42.87
22827,43.25
22828,42.44
22829,40.32
22830,37.18
22831,33.5
22832,29.73
22833,26.12
22834,22.54
22835,18.63
22836,14.06
22837,8.75
22838,2.93
22839,-2.88
22840,-8.19
22841,-12.8
22842,-16.89
22843,-20.95
22844,-25.53
22845,-31.02
22846,-37.43
22847,-44.49
22848,-51.69
22849,-58.44
22850,-64.11
22851,-68.07
22852,-69.77
22853,-68.7
22854,-64.54
22855,-57.2
22856,-46.94
22857,-34.33
22858,-20.3
22859,-5.96
22860,7.55
22861,19.27
22862,28.6
22863,35.35
22864,39.73
22865,42.12
22866,42.96
22867,42.66
22868,41.58
22869,40.09
22870,38.6
22871,37.45
22872,36.84
22873,36.74
22874,36.77
22875,36.43
22876,35.24
22877,32.93
22878,29.64
22879,25.76
22880,21.78
22881,18.04
22882,14.54
22883,10.95
22884,6.83
22885,1.94
22886,-3.67
22887,-9.51
22888,-15.02
22889,-19.76
22890,-23.69
22891,-27.22
22892,-30.97
22893,-35.56
22894,-41.24
22895,-47.88
22896,-54.95
22897,-61.82
22898,-67.85
22899,-72.48
22900,-75.24
22901,-75.65
22902,-73.27
22903,-67.83
22904,-59.37
22905,-48.41
22906,-35.85
22907,-22.83
22908,-10.4
22909,0.69
22910,10.08
22911,17.74
22912,23.84
22913,28.54
22914,31.97
22915,34.24
22916,35.47
22917,35.95
22918,36.05
22919,36.21
22920,36.77
22921,37.87
22922,39.34
22923,40.77
22924,41.58
22925,41.33
22926,39.82
22927,37.2
22928,33.84
22929,30.16
22930,26.44
22931,22.67
22932,18.66
22933,14.23
22934,9.29
22935,4
22936,-1.36
22937,-6.51
22938,-11.32
22939,-15.89
22940,-20.41
22941,-25.09
22942,-29.97
22943,-34.99
22944,-40.07
22945,-45.26
22946,-50.71
22947,-56.66
22948,-63.11
22949,-69.66
22950,-75.45
22951,-79.3
22952,-80.07
22953,-77.02
22954,-69.99
22955,-59.45
22956,-46.31
22957,-31.66
22958,-16.48
22959,-1.58
22960,12.43
22961,24.98
22962,35.53
22963,43.54
22964,48.72
22965,51.14
22966,51.35
22967,50.31
22968,49.05
22969,48.39
22970,48.66
22971,49.73
22972,51.11
22973,52.24
22974,52.7
22975,52.28
22976,51.01
22977,48.99
22978,46.35
22979,43.17
22980,39.44
22981,35.12
22982,30.21
22983,24.82
22984,19.21
22985,13.67
22986,8.45
22987,3.55
22988,-1.25
22989,-6.22
22990,-11.54
22991,-17.14
22992,-22.72
22993,-28
22994,-32.99
22995,-38.06
22996,-43.78
22997,-50.51
22998,-58.05
22999,-65.47
23000,-71.38
23001,-74.37
23002,-73.5
23003,-68.58
23004,-60.12
23005,-49.02
23006,-36.22
23007,-22.56
23008,-8.69
23009,4.78
23010,17.17
23011,27.7
23012,35.68
23013,40.74
23014,42.98
23015,43.02
23016,41.85
23017,40.5
23018,39.73
23019,39.83
23020,40.59
23021,41.52
23022,42.09
23023,42.01
23024,41.26
23025,39.99
23026,38.36
23027,36.37
23028,33.87
23029,30.63
23030,26.54
23031,21.73
23032,16.49
23033,11.2
23034,6.1
23035,1.2
23036,-3.68
23037,-8.74
23038,-14.04
23039,-19.44
23040,-24.7
23041,-29.63
23042,-34.33
23043,-39.17
23044,-44.66
23045,-51.08
23046,-58.22
23047,-65.3
23048,-71.06
23049,-74.18
23050,-73.74
23051,-69.36
23052,-61.37
23053,-50.54
23054,-37.81
23055,-24.11
23056,-10.24
23057,3.08
23058,15.12
23059,25.15
23060,32.56
23061,37.03
23062,38.77
23063,38.5
23064,37.24
23065,36.04
23066,35.59
23067,36.03
23068,37.02
23069,37.96
23070,38.33
23071,37.92
23072,36.84
23073,35.36
23074,33.65
23075,31.62
23076,28.95
23077,25.3
23078,20.47
23079,14.62
23080,8.18
23081,1.71
23082,-4.34
23083,-9.82
23084,-14.89
23085,-19.9
23086,-25.21
23087,-31.03
23088,-37.41
23089,-44.24
23090,-51.36
23091,-58.56
23092,-65.47
23093,-71.54
23094,-75.95
23095,-77.69
23096,-75.8
23097,-69.68
23098,-59.31
23099,-45.42
23100,-29.3
23101,-12.58
23102,3.24
23103,17.05
23104,28.26
23105,36.76
23106,42.69
23107,46.29
23108,47.79
23109,47.54
23110,46.12
23111,44.31
23112,42.95
23113,42.59
23114,43.3
23115,44.56
23116,45.56
23117,45.47
23118,43.89
23119,40.97
23120,37.2
23121,33.13
23122,29.04
23123,24.79
23124,19.97
23125,14.23
23126,7.5
23127,0.14
23128,-7.19
23129,-13.89
23130,-19.69
23131,-24.87
23132,-30.05
23133,-35.99
23134,-43.22
23135,-51.76
23136,-61.11
23137,-70.28
23138,-78.08
23139,-83.29
23140,-84.83
23141,-81.91
23142,-74.12
23143,-61.63
23144,-45.17
23145,-26.12
23146,-6.24
23147,12.59
23148,28.83
23149,41.48
23150,50.27
23151,55.55
23152,58.03
23153,58.63
23154,58.15
23155,57.2
23156,56.2
23157,55.34
23158,54.74
23159,54.4
23160,54.34
23161,54.42
23162,54.4
23163,53.83
23164,52.29
23165,49.44
23166,45.3
23167,40.21
23168,34.68
23169,29.19
23170,23.84
23171,18.44
23172,12.58
23173,5.99
23174,-1.27
23175,-8.78
23176,-15.96
23177,-22.32
23178,-27.76
23179,-32.66
23180,-37.68
23181,-43.54
23182,-50.7
23183,-59.09
23184,-68.16
23185,-76.9
23186,-84.06
23187,-88.38
23188,-88.85
23189,-84.76
23190,-75.92
23191,-62.65
23192,-45.8
23193,-26.69
23194,-6.9
23195,11.85
23196,28.1
23197,40.84
23198,49.69
23199,54.9
23200,57.24
23201,57.72
23202,57.27
23203,56.61
23204,56.09
23205,55.78
23206,55.63
23207,55.53
23208,55.4
23209,55.14
23210,54.56
23211,53.36
23212,51.27
23213,48.13
23214,44.01
23215,39.18
23216,34.01
23217,28.81
23218,23.69
23219,18.58
23220,13.25
23221,7.49
23222,1.21
23223,-5.49
23224,-12.27
23225,-18.75
23226,-24.61
23227,-29.84
23228,-34.79
23229,-40.03
23230,-46.16
23231,-53.45
23232,-61.7
23233,-70.19
23234,-77.98
23235,-84.06
23236,-87.56
23237,-87.73
23238,-83.93
23239,-75.68
23240,-62.92
23241,-46.23
23242,-26.95
23243,-7.08
23244,11.27
23245,26.34
23246,37.2
23247,43.85
23248,47.02
23249,47.83
23250,47.33
23251,46.32
23252,45.28
23253,44.43
23254,43.86
23255,43.61
23256,43.67
23257,43.91
23258,44.06
23259,43.72
23260,42.43
23261,39.89
23262,36.13
23263,31.46
23264,26.35
23265,21.21
23266,16.17
23267,11.1
23268,5.65
23269,-0.44
23270,-7.21
23271,-14.35
23272,-21.39
23273,-27.91
23274,-33.76
23275,-39.24
23276,-44.99
23277,-51.66
23278,-59.58
23279,-68.48
23280,-77.41
23281,-84.92
23282,-89.4
23283,-89.49
23284,-84.39
23285,-74.02
23286,-59.03
23287,-40.64
23288,-20.43
23289,-0.13
23290,18.66
23291,34.63
23292,46.94
23293,55.26
23294,59.78
23295,61.15
23296,60.33
23297,58.44
23298,56.49
23299,55.23
23300,54.92
23301,55.35
23302,55.98
23303,56.16
23304,55.37
23305,53.4
23306,50.33
23307,46.45
23308,42.06
23309,37.36
23310,32.35
23311,26.92
23312,20.93
23313,14.37
23314,7.39
23315,0.27
23316,-6.76
23317,-13.54
23318,-20.11
23319,-26.59
23320,-33.17
23321,-40.07
23322,-47.46
23323,-55.51
23324,-64.25
23325,-73.43
23326,-82.37
23327,-89.82
23328,-94.15
23329,-93.73
23330,-87.44
23331,-75.09
23332,-57.65
23333,-37.08
23334,-15.75
23335,4.18
23336,21.23
23337,34.82
23338,45.05
23339,52.34
23340,57.06
23341,59.5
23342,59.94
23343,58.9
23344,57.15
23345,55.64
23346,55.03
23347,55.48
23348,56.54
23349,57.37
23350,57.19
23351,55.59
23352,52.71
23353,49.06
23354,45.17
23355,41.32
23356,37.39
23357,33.03
23358,27.88
23359,21.85
23360,15.18
23361,8.3
23362,1.63
23363,-4.63
23364,-10.55
23365,-16.4
23366,-22.45
23367,-28.78
23368,-35.38
23369,-42.19
23370,-49.21
23371,-56.59
23372,-64.46
23373,-72.72
23374,-80.82
23375,-87.72
23376,-92.01
23377,-92.23
23378,-87.23
23379,-76.65
23380,-61.03
23381,-41.81
23382,-21.01
23383,-0.74
23384,17.31
23385,32.13
23386,43.42
23387,51.4
23388,56.48
23389,59.12
23390,59.77
23391,58.96
23392,57.37
23393,55.78
23394,54.81
23395,54.68
23396,55.2
23397,55.75
23398,55.7
23399,54.62
23400,52.49
23401,49.62
23402,46.41
23403,43.12
23404,39.67
23405,35.76
23406,31.06
23407,25.49
23408,19.27
23409,12.87
23410,6.75
23411,1.17
23412,-3.94
23413,-8.94
23414,-14.22
23415,-20.04
23416,-26.36
23417,-32.9
23418,-39.32
23419,-45.44
23420,-51.43
23421,-57.72
23422,-64.77
23423,-72.71
23424,-81.06
23425,-88.69
23426,-94.09
23427,-95.76
23428,-92.64
23429,-84.48
23430,-71.78
23431,-55.66
23432,-37.52
23433,-18.88
23434,-1.06
23435,14.78
23436,27.74
23437,37.26
23438,43.18
23439,45.79
23440,45.83
23441,44.37
23442,42.55
23443,41.3
23444,41.09
23445,41.89
23446,43.23
23447,44.47
23448,45.04
23449,44.68
23450,43.37
23451,41.27
23452,38.54
23453,35.26
23454,31.41
23455,27
23456,22.08
23457,16.84
23458,11.46
23459,6.11
23460,0.78
23461,-4.63
23462,-10.28
23463,-16.2
23464,-22.25
23465,-28.22
23466,-33.9
23467,-39.35
23468,-44.9
23469,-51.02
23470,-58.07
23471,-65.9
23472,-73.75
23473,-80.27
23474,-83.84
23475,-83.02
23476,-76.99
23477,-65.87
23478,-50.61
23479,-32.8
23480,-14.19
23481,3.63
23482,19.49
23483,32.67
23484,42.75
23485,49.57
23486,53.18
23487,53.95
23488,52.65
23489,50.39
23490,48.32
23491,47.32
23492,47.66
23493,48.98
23494,50.48
23495,51.26
